run_id,trial_idx,start_x,start_y,start_yaw,goal_x,goal_y,goal_yaw,success,timeout,time_to_goal,path_length,path_efficiency,straight_line,min_clearance,mean_jerk,n_close_approach
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,36.1,6.266696572545568,0.8136694436318518,5.0990195135927845,0.6843801929466529,0.5579094328736065,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,25.1,4.6297772464504945,1.0188374763914767,4.716990566028302,0.496950443348048,0.31439507487994217,0
dwb_corridor_001,3,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,49.2,7.098133916630692,0.5808717719395743,4.123105625617661,0.6968172769098256,0.7665062202405823,0
dwb_corridor_001,4,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,32.8,5.054810905137632,0.8156794987972743,4.123105625617661,0.9065324148430262,0.7108536151484527,0
dwb_corridor_001,5,1.0,5.0,0.0,0.0,0.0,0.0,True,False,61.4,6.680967672537292,0.7632157141775666,5.0990195135927845,0.18540932908140045,0.7282210877958405,21
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,32.9,4.909678951752775,1.0385647541724525,5.0990195135927845,0.451636217442537,0.41775556191121294,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,27.4,4.58241095694636,1.0293687341328337,4.716990566028302,0.4273465822925342,0.40602723426155063,0
dwb_corridor_001,3,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,39.3,4.579638777325977,0.900312410234485,4.123105625617661,0.876626029721276,0.5272872510691293,0
dwb_corridor_001,4,0.0,0.0,0.0,-4.0,-1.0,0.0,False,False,10.6,0.33173916559166833,12.428757449437597,4.123105625617661,1.8310996960025057,0.30592732710652776,0
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,37.0,5.130865231402904,0.9937933045648497,5.0990195135927845,0.5894065717151371,0.7184976169969137,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,23.4,4.574758636675163,1.0310905865531104,4.716990566028302,0.47530028842424765,0.39003034965431,0
dwb_corridor_001,3,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,34.7,5.039350845067233,0.8181818953235934,4.123105625617661,0.8027342309510257,0.6354339601391045,0
dwb_corridor_001,4,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,31.6,4.308189792004484,0.9570389942591855,4.123105625617661,0.7131351741356386,0.6170929947996825,0
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,35.1,6.502896776644085,0.7841150934313628,5.0990195135927845,0.7317623014831602,0.5877137680734428,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,22.6,4.66961220666742,1.0101461014885205,4.716990566028302,0.5001929807937608,0.44590819585028363,0
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,31.9,5.743761455170785,0.8877491785461293,5.0990195135927845,0.6260368407107973,0.5856154131516065,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,23.2,4.582868097405131,1.029266054743996,4.716990566028302,0.4903287007652283,0.42515123519276965,0
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,34.2,5.775176002449692,0.8829201935023109,5.0990195135927845,0.5647572356494102,0.6159704027320025,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,23.1,4.5711976631646465,1.0318938084954135,4.716990566028302,0.49163743573441354,0.5531753637410991,0
dwb_corridor_001,3,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,41.5,4.484707082303858,0.919370105995766,4.123105625617661,1.0205719777131086,0.7223559296411424,0
dwb_corridor_001,4,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,31.1,4.138102711012307,0.9963758547232924,4.123105625617661,0.9071816718111165,0.5213892474699007,0
dwb_corridor_001,5,1.0,5.0,0.0,0.0,0.0,0.0,True,False,34.9,5.724113763263496,0.8907963266414318,5.0990195135927845,0.605820730108176,0.6429543586457505,0
dwb_corridor_001,1,1.0,5.0,0.0,0.0,0.0,0.0,True,False,34.0,6.399368564790272,0.7968004127232037,5.0990195135927845,0.7414885655236966,0.6251121033558874,0
dwb_corridor_001,2,-2.0,-1.0,1.57,2.0,1.5,0.0,True,False,46.2,6.259284424344861,0.7535990132805019,4.716990566028302,0.22189614666358265,0.42516864102226803,32
dwb_corridor_001,3,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,29.2,5.006217043013188,0.8235970574571828,4.123105625617661,0.7762751201767724,0.852034184848725,0
dwb_corridor_001,4,0.0,0.0,0.0,-4.0,-1.0,0.0,True,False,30.6,5.201789864610975,0.7926321002830464,4.123105625617661,0.7841561938416448,0.6154272208928715,0
